"CountryCode","SeriesCode","DESCRIPTION",
"POL","SP.DYN.CDRT.IN","Data source: Eurostat",
"POL","SP.DYN.CBRT.IN","Data source: Eurostat",
"POL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"POL","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","SP.POP.TOTL","Data source: Eurostat",
"POL","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"POL","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. Data until 2012 are based on surveys by the Institute of Tourism. 2013: Activ Group; From 2014 Central Statistical Office.",
"POL","IS.RRS.GOOD.MT.K6","Source: OECD",
"POL","IS.RRS.PASG.KM","Source: OECD",
"POL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"POL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"POL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"POL","IT.CEL.SETS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.MLT.MAIN.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.BBND.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.MLT.MAIN","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.BBND","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.CEL.SETS.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.USER.ZS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"POL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"POL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"POL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-1999: country data.",
"POL","MS.MIL.XPND.ZS","1981-1984 SIPRI estimates.",
"POL","MS.MIL.XPND.CD","1981-1984 SIPRI estimates.",
"POL","MS.MIL.XPND.GD.ZS","1981-1984 SIPRI estimates.",
"POL","MS.MIL.XPND.CN","1981-1984 SIPRI estimates.",
"POL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"POL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"POL","SP.POP.GROW","Data source: Eurostat",
"PRI","SP.POP.GROW","Data source: U.S. Census Bureau, 1990 Census",
"PRI","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"PRI","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"PRI","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"PRI","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"PRI","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"PRI","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"PRI","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"PRI","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"PRI","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"PRI","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"PRI","ST.INT.TRNX.CD","Compiled from data reported by the country. Data: Fiscal years (July-June). The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data. Data: Fiscal years (July-June).",
"PRI","ST.INT.XPND.CD","Compiled from data reported by the country. Data: Fiscal years (July-June). The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data. Data: Fiscal years (July-June).",
"PRI","ST.INT.TVLX.CD","Compiled from data reported by the country. Data: Fiscal years (July-June). The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data. Data: Fiscal years (July-June).",
"PRI","ST.INT.RCPT.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"PRI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PRI","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PRI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PRI","IT.NET.USER.ZS","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.NET.BBND","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.CEL.SETS.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.CEL.SETS","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.NET.BBND.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.MLT.MAIN.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.MLT.MAIN","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","ST.INT.DPRT","Includes overnight visitors (tourists) only. Data: Fiscal years (July-June).",
"PRI","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"PRI","SP.POP.TOTL","Data source: U.S. Census Bureau, 1990 Census",
"PRI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for Puerto Rico include, to the extent possible, all persons born outside its territory.",
"PRI","SP.DYN.TFRT.IN","Data source: U.S. Census Bureau, United Nations World Population Prospects",
"PRI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PRI","SP.DYN.CBRT.IN","Data source: U.S. Census Bureau, Centers for Disease Control and Prevention",
"PRI","SP.DYN.CDRT.IN","Data source: U.S. Census Bureau, Centers for Disease Control and Prevention",
"PRI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PRI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PRI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PRI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PRI","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PRK","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PRK","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PRK","SM.POP.TOTL","Estimates are imputed using model estimates. ",
"PRK","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PRK","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"PRK","IT.CEL.SETS","Ministry of Posts and Telecommunications.",
"PRK","IT.MLT.MAIN.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.BBND","Ministry of Posts and Telecommunications.",
"PRK","IT.CEL.SETS.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.USER.ZS","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.BBND.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.MLT.MAIN","Ministry of Posts and Telecommunications.",
"PRK","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRK","MS.MIL.XPND.CN","1986-2018 highly uncertain data.",
"PRK","MS.MIL.XPND.CD","1986-2017 highly uncertain data.",
"PRK","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PRT","SP.POP.GROW","Data source: Eurostat",
"PRT","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","SP.DYN.TFRT.IN","Data source: Eurostat, Instituto Nacional de Estatística",
"PRT","SP.DYN.LE00.MA.IN","Data source: Eurostat, Instituto Nacional de Estatística",
"PRT","SP.DYN.LE00.FE.IN","Data source: Eurostat, Instituto Nacional de Estatística",
"PRT","IT.NET.BBND","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.CEL.SETS.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.MLT.MAIN.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.BBND.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.USER.ZS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.CEL.SETS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.MLT.MAIN","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IS.RRS.GOOD.MT.K6","Source: OECD",
"PRT","IS.RRS.PASG.KM","Source: OECD",
"PRT","PA.NUS.FCRF","Data are reported in Portuguese escudos until 1998, in euro from 1999.",
"PRT","ST.INT.DPRT","Includes overnight visitors (tourists) only. Source: Statistics Portugal (INE), Travel Survey of Residents.",
"PRT","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in all types of accommodation establishments. From 2007: Arrivals of non-resident tourists in all types of accommodation establishments. From 2013 include hotels, apartment hotels, “pousadas”, tourist apartments, tourist villages, camping sites, recreation centres, tourism in rural areas and local accommodation.",
"PRT","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRT","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.DYN.AMRT.MA","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"PRT","SP.DYN.AMRT.FE","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"PRT","SP.DYN.CDRT.IN","Data source: Eurostat",
"PRT","SP.DYN.CBRT.IN","Data source: Eurostat",
"PRT","SP.POP.TOTL","Data source: Eurostat",
"PRT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRT","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PRY","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PRY","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRY","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt and long-term private nonguaranteed debt for 2022 are based on reports provided by the country. Short-term debt data for 2022 are based on Central Bank data.",
"PRY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PRY","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. Excluding nationals residing abroad and crew members. 2000: inbound and outbound tourism survey - Central Bank of Paraguay. From 2001 E/D cards in the ""Silvio Petirossi"" airport and passenger counts at the national border crossings - National Police and SENATUR.",
"PRY","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"PRY","ST.INT.DPRT","Includes overnight visitors (tourists) only. E/D cards in the ""Silvio Petirossi"" airport and passenger counts at the national border crossings - National Police and SENATUR.",
"PRY","IT.MLT.MAIN.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.BBND.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.CEL.SETS.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.CEL.SETS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.BBND","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.MLT.MAIN","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.USER.ZS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRY","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","MS.MIL.XPND.ZS","1960-1997 SIPRI estimates.",
"PRY","MS.MIL.XPND.CD","1960-1997 SIPRI estimates.",
"PRY","MS.MIL.XPND.CN","1960-1997 SIPRI estimates.",
"PRY","MS.MIL.XPND.GD.ZS","1960-1997 SIPRI estimates.",
"PRY","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PSE","SM.POP.REFG.OR","Figures refer to Palestinian refugees under the UNHCR mandate only.",
"PSE","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR).",
"PSE","SP.POP.GROW","Data source: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem.",
"PSE","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza.",
"PSE","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza.",
"PSE","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza.",
"PSE","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza.",
"PSE","IT.MLT.MAIN.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.MLT.MAIN","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.BBND","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.CEL.SETS","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.CEL.SETS.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.USER.ZS","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.BBND.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","PA.NUS.PRVT.PP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel).",
"PSE","PA.NUS.PPP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel).",
"PSE","SP.DYN.TO65.FE.ZS","Including East Jerusalem.",
"PSE","SP.DYN.TO65.MA.ZS","Including East Jerusalem.",
"PSE","SP.ADO.TFRT","Including East Jerusalem.",
"PSE","SP.POP.BRTH.MF","Including East Jerusalem.",
